crop,price,location,state,date,seasonality,marketing_spend,competitor_price,special_event,supply,demand
Bajra,2491,Jodhpur,Rajasthan,2022-07-14,0.9,72432.71156858938,2515.2290157438974,0,15716.380597016954,29413.551635249707
Bajra,2516,Jodhpur,Rajasthan,2022-08-13,0.9,70607.61238523788,2270.4073525369445,0,28603.25737749569,26138.244289004557
Bajra,2525,Jodhpur,Rajasthan,2022-09-12,1.0,90817.6198909899,2525.6114294442195,0,29762.263749688456,21049.42619044244
Bajra,2425,Jodhpur,Rajasthan,2022-10-12,1.0,92649.05101751754,2520.7981159749165,0,28037.139409195865,36263.26571082824
Bajra,2343,Jodhpur,Rajasthan,2022-11-11,1.2,81216.30319866323,2142.8294168047087,0,22188.857090661822,30957.365669865525
Bajra,2420,Jodhpur,Rajasthan,2022-12-11,1.2,78020.39069921586,2632.3360351458414,0,28650.76986274526,18332.333301787075
Bajra,2450,Jodhpur,Rajasthan,2023-01-15,1.2,64529.45026139043,2429.7902106748325,0,18116.84597000653,30339.418748675525
Bajra,2375,Jodhpur,Rajasthan,2023-02-14,1.2,81878.52338597558,2583.24773092143,0,26026.404119305796,23072.34730404769
Bajra,2317,Jodhpur,Rajasthan,2023-03-15,1.0,70050.04963640886,2135.068429538471,0,24426.623199490954,30649.62740609889
Bajra,2293,Jodhpur,Rajasthan,2023-04-15,1.0,83116.35188589801,2499.325329800799,0,18764.52524245069,20219.675959380846
Bajra,2258,Jodhpur,Rajasthan,2023-05-15,1.0,90897.33100675739,2081.5134101004865,0,28876.744806796163,25518.399384707118
Bajra,2236,Jodhpur,Rajasthan,2023-06-14,0.9,87202.58066120783,2218.7809210674377,0,12988.299383656107,36742.723004536856
Bajra,2000,Jodhpur,Rajasthan,2023-07-14,0.9,67749.4126243356,2175.1968266907465,0,13428.7932258414,17359.653270739498
Bajra,2081,Jodhpur,Rajasthan,2023-08-13,0.9,76334.35284779796,1969.7531530018484,0,20209.6323244805,24303.702797163925
Bajra,2210,Jodhpur,Rajasthan,2023-09-12,1.0,63085.96148269837,2004.3749615395604,0,30757.381024144615,21010.770026368806
Bajra,2225,Jodhpur,Rajasthan,2023-10-12,1.0,46118.03728974451,2355.434250387558,0,23922.30008824683,15947.66412942093
Bajra,2258,Jodhpur,Rajasthan,2023-11-11,1.2,87498.81782534736,2301.3010507713248,0,30303.869494206978,34209.59687359138
Bajra,2430,Jodhpur,Rajasthan,2023-12-11,1.2,67012.24796113737,2436.7656997501,0,24726.944175286517,23180.36222198361
Bajra,2150,Chennai,Tamil Nadu,2022-01-15,1.2,86147.51429940372,1949.7676552718838,0,27637.303325135337,19320.248276253937
Bajra,2350,Chennai,Tamil Nadu,2022-02-14,1.2,99664.09922158565,2422.0186963392175,0,19406.23877652219,28339.71864681864
Bajra,2525,Chennai,Tamil Nadu,2022-03-15,1.0,119881.52676736143,2359.1697927017053,0,33207.343508987855,27638.53396330284
Bajra,2860,Chennai,Tamil Nadu,2022-04-15,1.0,139406.93585215078,3106.6445010770863,0,25788.22161818099,27880.334390137174
Bajra,2800,Chennai,Tamil Nadu,2022-05-15,1.0,56884.187890014924,2904.007092602382,1,29647.272519531965,27806.187513106644
Bajra,2900,Chennai,Tamil Nadu,2022-06-14,0.9,144162.55621385347,3020.079655059625,0,19600.56325437467,25422.278907386608
Bajra,2840,Chennai,Tamil Nadu,2022-07-14,0.9,114993.1607357025,2688.1055948432077,1,40340.29788459781,24774.584866780428
Bajra,2950,Chennai,Tamil Nadu,2022-08-13,0.9,115951.88819311574,3174.644764453464,0,35443.04402339961,18598.040088467755
Bajra,2780,Chennai,Tamil Nadu,2022-09-12,1.0,56868.77213929265,2800.97930935546,0,37776.16397235273,27947.84505734754
Bajra,2925,Chennai,Tamil Nadu,2022-10-12,1.0,134073.23189306122,3133.894244021325,0,20704.9900342964,32982.38031441007
Bajra,2900,Chennai,Tamil Nadu,2022-11-11,1.2,70657.7559105609,2767.14953540272,0,16462.84630280786,25310.217038780174
Bajra,2660,Chennai,Tamil Nadu,2022-12-11,1.2,120018.94628385667,2795.9056313682668,0,22269.766404072994,27206.60268468205
Bajra,2900,Chennai,Tamil Nadu,2023-01-15,1.2,59353.94152450829,2943.248804122828,0,29483.876337693022,21609.18133170469
Bajra,2800,Chennai,Tamil Nadu,2023-02-14,1.2,110260.99804992953,2547.114811253926,0,36466.35672285299,37106.14859331965
Bajra,2700,Chennai,Tamil Nadu,2023-03-15,1.0,89218.92423535605,2648.8848548375754,1,24238.613218664384,22238.390956316205
Bajra,2575,Chennai,Tamil Nadu,2023-04-15,1.0,67009.22981983364,2412.2138895385847,0,19826.426866202248,30306.16620274482
Bajra,2700,Chennai,Tamil Nadu,2023-05-15,1.0,62712.472733405164,2623.9537374545284,0,23558.718035215275,22315.698273161157
Bajra,2560,Chennai,Tamil Nadu,2023-06-14,0.9,85001.80709475785,2500.276036743794,0,30812.349707805588,22466.71173980342
Bajra,2550,Chennai,Tamil Nadu,2023-07-14,0.9,60432.894107089,2537.2134600444765,0,21323.561472250934,19198.892902947646
Bajra,2775,Chennai,Tamil Nadu,2023-08-13,0.9,95996.68042327971,2830.6611957142973,0,41046.84613135518,29486.469953410073
Bajra,2780,Chennai,Tamil Nadu,2023-09-12,1.0,107743.10269164787,2819.4635747889993,0,18764.418666436562,18869.980947811833
Bajra,2650,Chennai,Tamil Nadu,2023-10-12,1.0,118777.04339178496,2405.6654444936476,0,33207.047302801075,42003.82201538763
Bajra,2700,Chennai,Tamil Nadu,2023-11-11,1.2,108970.60441181221,2835.3721779839098,0,29407.417534325425,41536.99853907367
Bajra,2760,Chennai,Tamil Nadu,2023-12-11,1.2,60598.54068326925,3007.9495042289686,0,20233.438564320553,32701.94123343524
Bajra,1674,Kanpur,Uttar Pradesh,2022-01-15,1.2,48919.261784552386,1623.338495552167,0,20985.49228573496,17190.5521407426
Bajra,1739,Kanpur,Uttar Pradesh,2022-02-14,1.2,49803.84397583854,1627.6159722854463,0,16477.724261601034,24078.230869120427
Bajra,1808,Kanpur,Uttar Pradesh,2022-03-15,1.0,85791.35864907161,1822.4645652225236,0,21377.760821817807,22019.41003307951
Bajra,2020,Kanpur,Uttar Pradesh,2022-04-15,1.0,92987.59189020147,2102.784823010634,0,23477.59635232577,18851.284583889184
Bajra,2351,Kanpur,Uttar Pradesh,2022-05-15,1.0,73126.5326812549,2435.1210814069077,0,14356.227115662037,14577.998550588041
Bajra,2436,Kanpur,Uttar Pradesh,2022-06-14,0.9,53920.02609989902,2490.6197861584183,0,32641.986485632166,19070.857722065615
Bajra,2189,Kanpur,Uttar Pradesh,2022-07-14,0.9,102496.02756023683,2034.1204799817297,0,25862.4857006214,35312.813721923914
Bajra,2299,Kanpur,Uttar Pradesh,2022-08-13,0.9,107238.46105594,2453.8720864464985,0,29440.68852351692,24328.55650111496
Bajra,2374,Kanpur,Uttar Pradesh,2022-09-12,1.0,108355.01952322823,2338.6851178364536,0,22499.960922046994,33726.71123326424
Bajra,2336,Kanpur,Uttar Pradesh,2022-10-12,1.0,105943.32117250394,2205.8701219924897,0,16236.641818977329,24470.020745187812
Bajra,2244,Kanpur,Uttar Pradesh,2022-11-11,1.2,77210.69935311993,2058.3162441091176,0,18540.23147289012,27976.155748696798
Bajra,2166,Kanpur,Uttar Pradesh,2022-12-11,1.2,54849.50876317889,2129.922720606325,0,30355.82348701959,20597.41267132253
Bajra,2413,Kanpur,Uttar Pradesh,2023-01-15,1.2,82825.35997297514,2469.9337924085103,0,34699.38886267497,29596.040323970592
Bajra,2376,Kanpur,Uttar Pradesh,2023-02-14,1.2,82774.92909331946,2454.587487388797,0,23329.145629008355,34265.918185330236
Bajra,2276,Kanpur,Uttar Pradesh,2023-03-15,1.0,78972.54011155908,2486.637842068031,0,18180.58729040021,16378.524463365164
Bajra,2326,Kanpur,Uttar Pradesh,2023-04-15,1.0,84115.55105911281,2164.64448852038,0,28617.036746763657,24199.96306789945
Bajra,2194,Kanpur,Uttar Pradesh,2023-05-15,1.0,60838.985253277824,2407.157484288686,0,27775.88664524207,23991.735618166087
Bajra,2012,Kanpur,Uttar Pradesh,2023-06-14,0.9,62346.317693225006,2074.241574342265,0,26467.181903827117,27256.906417565384
Bajra,1939,Kanpur,Uttar Pradesh,2023-07-14,0.9,64036.634054515016,1921.2500285788528,0,10297.715089909198,16208.208236008246
Bajra,1878,Kanpur,Uttar Pradesh,2023-08-13,0.9,44947.3689441596,2023.8057512285689,0,9572.80212360877,16053.008521590771
Bajra,1953,Kanpur,Uttar Pradesh,2023-09-12,1.0,65739.78464395832,2028.9637872069952,1,16740.24942034458,27836.6957829682
Bajra,2078,Kanpur,Uttar Pradesh,2023-10-12,1.0,92084.67592811843,2015.1268744945758,0,13558.879717395874,33222.396898218605
Bajra,2210,Kanpur,Uttar Pradesh,2023-11-11,1.2,99100.3476831897,2379.7658778867963,0,28840.09907316193,35636.021745958766
Bajra,2221,Kanpur,Uttar Pradesh,2023-12-11,1.2,71842.49412176566,2295.0105859192377,0,22939.461987981642,33087.07986801973
Bajra,2663,Kolkata,West Bengal,2022-01-15,1.2,94707.596052419,2768.900775696002,0,35294.02060501467,25397.749292632372
Bajra,2613,Kolkata,West Bengal,2022-02-14,1.2,54897.849536067086,2820.153355513757,0,17687.738695324253,23927.477409922678
Bajra,2663,Kolkata,West Bengal,2022-03-15,1.0,107140.41693627622,2635.526472364319,0,30017.94073699047,35213.63050180013
Bajra,2720,Kolkata,West Bengal,2022-04-15,1.0,87415.84004846402,2805.3558336421074,1,29380.68087071943,32172.07732549118
Bajra,2725,Kolkata,West Bengal,2022-05-15,1.0,90917.80059206352,2858.3555167925906,0,22900.308697870067,25063.446876938826
Bajra,2575,Kolkata,West Bengal,2022-06-14,0.9,118991.21817463683,2551.2791299373525,0,26189.843489362356,31638.27205354636
Bajra,2550,Kolkata,West Bengal,2022-07-14,0.9,86330.33424388654,2337.560579026275,0,27770.202196680322,17603.639904531883
Bajra,2850,Kolkata,West Bengal,2022-08-13,0.9,58811.93705248141,3004.7206683837862,0,39600.402429270915,22866.28220924709
Bajra,2900,Kolkata,West Bengal,2022-09-12,1.0,77791.70750560843,2637.73348459115,0,16113.513157929336,28289.754785777313
Bajra,2938,Kolkata,West Bengal,2022-10-12,1.0,100681.20094512994,3066.0465024522814,0,38880.72420731147,31077.74216354279
Bajra,2900,Kolkata,West Bengal,2022-11-11,1.2,94922.47746912262,3138.307620944241,0,42924.535289147476,38364.719359553
Bajra,3010,Kolkata,West Bengal,2022-12-11,1.2,137891.42339642742,2917.8753370187515,0,37076.42924906984,41116.50027425789
Bajra,3025,Kolkata,West Bengal,2023-01-15,1.2,109698.97896953461,2784.2473800083853,0,37429.746213388906,36940.078237990754
Bajra,3125,Kolkata,West Bengal,2023-02-14,1.2,127153.3508045426,2958.0399936192757,0,22436.696795003,56369.52431625183
Bajra,3060,Kolkata,West Bengal,2023-03-15,1.0,104283.87866859057,3098.1163172447405,0,31306.042397043595,35643.68600745133
Bajra,2975,Kolkata,West Bengal,2023-04-15,1.0,98739.27426478047,3238.3825471481214,0,35876.72452545214,41302.68419584392
Bajra,2875,Kolkata,West Bengal,2023-05-15,1.0,95992.22515591279,2882.0625696845173,0,31690.578875146453,37787.74227907662
Bajra,2860,Kolkata,West Bengal,2023-06-14,0.9,92457.07067973136,2638.4857288485105,0,25314.763963539932,32941.077912145134
Bajra,3113,Kolkata,West Bengal,2023-07-14,0.9,112558.30240492405,3192.557803955792,0,44830.88610503565,38061.70834144923
Bajra,3375,Kolkata,West Bengal,2023-08-13,0.9,92857.39442755237,3532.1703323318607,0,34222.05252184073,32490.282178026264
Bajra,3450,Kolkata,West Bengal,2023-09-12,1.0,161224.21256262847,3376.3657322950257,0,50710.71735752573,49310.122653137136
Bajra,3250,Kolkata,West Bengal,2023-10-12,1.0,97475.84093915261,3393.9841418245196,0,34575.95964882875,28526.494820143525
Bajra,3213,Kolkata,West Bengal,2023-11-11,1.2,78479.82237635445,3100.4311410084433,0,41556.41014192246,35684.20858461797
Bajra,3040,Kolkata,West Bengal,2023-12-11,1.2,69605.40364811436,3215.7668121706197,0,37757.50233587614,30446.533563306613
Ragi,3377,Nellore,Andhra Pradesh,2022-01-15,1.2,68899.87553082012,3269.6601365736246,0,39201.018888265135,20159.707615468353
Ragi,3377,Nellore,Andhra Pradesh,2022-02-14,1.2,110379.54931960873,3212.2747296670627,0,17373.342761106192,30056.905919325174
Ragi,3377,Nellore,Andhra Pradesh,2022-03-15,1.0,86546.86924953698,3633.09912153917,0,19499.7824123953,25708.744143929187
Ragi,3312,Nellore,Andhra Pradesh,2022-04-15,1.0,68390.93560106895,3344.1087941865826,0,35818.759625337734,29355.60937036942
Ragi,3050,Nellore,Andhra Pradesh,2022-05-15,1.0,108581.78848549143,2918.9453361324277,0,43059.33336292614,27246.076815834356
Ragi,3200,Nellore,Andhra Pradesh,2022-06-14,0.9,129277.9406704731,3478.455609374123,1,35236.53333961103,40738.39593942951
Ragi,3300,Nellore,Andhra Pradesh,2022-07-14,0.9,74489.35404019932,3425.9617758075924,0,24287.867862648465,27466.257078949217
Ragi,3200,Nellore,Andhra Pradesh,2022-08-13,0.9,108248.39420028732,3021.2482557795634,0,26246.988851697504,47678.12913810709
Ragi,3260,Nellore,Andhra Pradesh,2022-09-12,1.0,137926.88476715304,3334.746815194493,0,36615.01189501686,41804.10534165286
Ragi,3300,Nellore,Andhra Pradesh,2022-10-12,1.0,163594.8752798341,3544.4368286507565,0,36202.79736529557,49181.93065618602
Ragi,3325,Nellore,Andhra Pradesh,2022-11-11,1.2,133052.23687809543,3455.441839789138,0,48402.12176465223,34626.034256104576
Ragi,3380,Nellore,Andhra Pradesh,2022-12-11,1.2,92426.73045208538,3207.457185913848,0,34783.05826345516,40773.03415588443
Ragi,3263,Nellore,Andhra Pradesh,2023-01-15,1.2,135403.4357979663,3360.1384193060408,0,27899.13559878681,32531.210631679096
Ragi,2963,Nellore,Andhra Pradesh,2023-02-14,1.2,112409.94675001469,3033.613844273991,1,30370.535382248225,35933.38613673606
Ragi,2890,Nellore,Andhra Pradesh,2023-03-15,1.0,76162.9983200202,3075.4476375484824,0,37172.16211652617,32226.91808622348
Ragi,3000,Nellore,Andhra Pradesh,2023-04-15,1.0,136599.97432627992,2806.8795581980203,0,31210.914173516296,37593.09418261339
Ragi,3200,Nellore,Andhra Pradesh,2023-05-15,1.0,105030.82501384968,3327.766186880871,0,26433.681609206844,36882.248413211106
Ragi,3520,Nellore,Andhra Pradesh,2023-06-14,0.9,171984.8403399237,3187.2689672621264,1,29519.46099889876,39269.663396593656
Ragi,3425,Nellore,Andhra Pradesh,2023-07-14,0.9,142778.0785152592,3559.380080935501,0,43045.8048090505,39346.301953817776
Ragi,3500,Nellore,Andhra Pradesh,2023-08-13,0.9,137679.13123634132,3822.3061127569904,1,19825.689690144864,43790.84596199562
Ragi,3550,Nellore,Andhra Pradesh,2023-09-12,1.0,148569.57719125383,3318.8156690372284,0,27503.812304195188,52868.68215869109
Ragi,3663,Nellore,Andhra Pradesh,2023-10-12,1.0,125798.08139793435,3524.7582135672064,0,23920.766936664877,27518.052623207725
Ragi,3575,Nellore,Andhra Pradesh,2023-11-11,1.2,125685.53974422954,3634.253174000414,0,51647.15388680102,30170.015325537024
Ragi,3800,Nellore,Andhra Pradesh,2023-12-11,1.2,173037.64194070082,3976.620234851515,0,22423.582000390783,59257.092697028005
Ragi,2900,Bengaluru,Karnataka,2022-01-15,1.2,117240.78268798476,2809.73540643463,0,36487.32467829144,22962.968650910814
Ragi,2900,Bengaluru,Karnataka,2022-02-14,1.2,136060.16929167285,2995.27020674128,0,32782.34151460594,59889.15179960512
Ragi,2900,Bengaluru,Karnataka,2022-03-15,1.0,135501.92756096137,3131.5816996710737,0,32851.32761945816,45086.68565322408
Ragi,2900,Bengaluru,Karnataka,2022-04-15,1.0,142954.63296184968,3031.404096590072,0,36639.557787288664,47900.90489215098
Ragi,2900,Bengaluru,Karnataka,2022-05-15,1.0,118918.67531954408,3022.393176209302,0,26114.151190140015,38367.79806883906
Ragi,2900,Bengaluru,Karnataka,2022-06-14,0.9,101700.24943657155,2831.5429818816374,0,26121.557584920945,30344.00137458873
Ragi,2900,Bengaluru,Karnataka,2022-07-14,0.9,72469.11791819017,3138.628999126157,0,22872.467684886215,28156.536845543855
Ragi,2900,Bengaluru,Karnataka,2022-08-13,0.9,119368.1086893253,2770.8473063374254,0,31834.75106968416,30402.404894830634
Ragi,2900,Bengaluru,Karnataka,2022-09-12,1.0,83367.26135811397,2729.0626068394267,0,41464.35231119749,31577.398915037065
Ragi,2900,Bengaluru,Karnataka,2022-10-12,1.0,82616.43841924782,2821.2498815613726,0,41295.512782337006,30377.92642308129
Ragi,2938,Bengaluru,Karnataka,2022-11-11,1.2,79762.68461613273,3026.231795305939,0,35342.9845486891,18772.927176441677
Ragi,2950,Bengaluru,Karnataka,2022-12-11,1.2,136448.30207560334,3163.3900118547595,0,41482.48024547498,41149.28186659189
Ragi,2925,Bengaluru,Karnataka,2023-01-15,1.2,134663.88019635936,2709.76608767318,0,42807.925729406226,39747.88222639143
Ragi,2900,Bengaluru,Karnataka,2023-02-14,1.2,112894.42870369506,3082.0052628108947,0,37558.04334708095,24143.059254057276
Ragi,3060,Bengaluru,Karnataka,2023-03-15,1.0,104619.65408983354,3251.447917537425,1,27779.699865666396,35590.41712611358
Ragi,3050,Bengaluru,Karnataka,2023-04-15,1.0,122498.47309904011,3103.0208075199525,0,29988.361473117002,35354.55342838292
Ragi,3038,Bengaluru,Karnataka,2023-05-15,1.0,116102.89210019534,3196.3696880876087,0,43481.58523250429,42524.33603953176
Ragi,3110,Bengaluru,Karnataka,2023-06-14,0.9,100988.00536857203,2912.1297942502874,0,36387.25114104349,23774.039024485428
Ragi,3600,Bengaluru,Karnataka,2023-07-14,0.9,113000.1336884485,3362.101920590914,0,47544.98260270231,34105.388122650846
Ragi,3800,Bengaluru,Karnataka,2023-08-13,0.9,119638.55112856993,4075.7280259378326,0,23412.333358325875,44536.22404207313
Ragi,3920,Bengaluru,Karnataka,2023-09-12,1.0,147682.08821115008,3918.548374791901,0,27200.93547155325,50105.835860453895
Ragi,4063,Bengaluru,Karnataka,2023-10-12,1.0,160204.41781756748,3856.5485803018655,0,34296.12702733222,35762.68354632131
Ragi,4056,Bengaluru,Karnataka,2023-11-11,1.2,136087.93656775897,4209.09806609025,0,27915.04098949545,56700.94049541505
Ragi,4150,Bengaluru,Karnataka,2023-12-11,1.2,203602.08555152387,4475.256388555404,0,58368.30018303892,49915.22688800028
Ragi,3300,Berhampur,Odisha,2022-01-15,1.2,74300.72608244362,3387.3329463232053,0,23657.388050916565,27617.146908335293
Ragi,3500,Berhampur,Odisha,2022-02-14,1.2,106439.93772514658,3393.141530058012,0,37001.430001567365,36472.35674682871
Ragi,3500,Berhampur,Odisha,2022-03-15,1.0,114002.8417281713,3488.2664357051103,0,20490.885455231695,35201.71479031258
Ragi,3500,Berhampur,Odisha,2022-04-15,1.0,71776.74106381902,3676.588622661738,0,22923.664628335406,35123.32752543725
Ragi,3575,Berhampur,Odisha,2022-05-15,1.0,110641.65837741716,3265.7633786437573,0,26720.09107522058,38798.07193800357
Ragi,3500,Berhampur,Odisha,2022-06-14,0.9,98739.54130314846,3302.0151611695096,0,51901.26905195352,22781.9018290288
Ragi,3500,Berhampur,Odisha,2022-07-14,0.9,123133.80837388546,3473.808230654613,0,45397.23149513692,33111.01671373667
Ragi,3350,Berhampur,Odisha,2022-08-13,0.9,100809.25999191856,3419.841445945056,0,39314.09446878057,33472.03946168687
Ragi,2900,Berhampur,Odisha,2022-09-12,1.0,121177.84574034212,2806.7160428045486,0,41071.59753164426,43035.621707840226
Ragi,2475,Berhampur,Odisha,2022-10-12,1.0,87362.4877840179,2375.203506325591,1,36041.16431934846,33119.435855622396
Ragi,2250,Berhampur,Odisha,2022-11-11,1.2,53758.95076099785,2043.6228880648746,0,21455.390571271855,22323.098490369215
Ragi,2100,Berhampur,Odisha,2022-12-11,1.2,89253.86342109388,1903.6927442616081,0,17381.478438295188,24448.635863743064
Ragi,2800,Berhampur,Odisha,2023-01-15,1.2,64335.22727094484,2676.069118409582,0,22828.829151919675,20733.55489300134
Ragi,2700,Berhampur,Odisha,2023-02-14,1.2,121962.98261442795,2716.4732940483536,0,14464.685756199111,34580.08554090744
Ragi,2760,Berhampur,Odisha,2023-03-15,1.0,132321.75767033896,2791.1170660378675,0,21518.011386846927,27967.174217238684
Ragi,2900,Berhampur,Odisha,2023-04-15,1.0,86052.74024608229,2896.535945862784,0,24796.333048618573,38369.309174673086
Ragi,2900,Berhampur,Odisha,2023-05-15,1.0,138574.40909387497,2847.7307967216443,0,15570.066344013274,53264.236112500956
Ragi,2800,Berhampur,Odisha,2023-06-14,0.9,122612.68536629323,2661.2832899863397,0,38712.934837329085,37357.758517113856
Ragi,2800,Berhampur,Odisha,2023-07-14,0.9,133484.59132431666,2744.388881691958,0,37739.98860239282,28026.136893391616
Ragi,2800,Berhampur,Odisha,2023-08-13,0.9,111966.6915013512,2597.705580615888,0,21042.02575816328,32801.454337633666
Ragi,2780,Berhampur,Odisha,2023-09-12,1.0,75252.71288774659,2566.0841313384767,0,36211.137428606475,28493.860700842495
Ragi,2700,Berhampur,Odisha,2023-10-12,1.0,126456.3821897888,2591.9693586794474,0,34997.72073520629,33956.701578012406
Ragi,3150,Berhampur,Odisha,2023-11-11,1.2,80413.04969813528,3462.0697417491483,0,26302.901931654094,31338.99880831982
Ragi,3300,Berhampur,Odisha,2023-12-11,1.2,87092.99455073601,3185.487985360823,0,39503.245274826106,48166.38701221247
Ragi,2775,Coimbatore,Tamil Nadu,2022-01-15,1.2,78065.99392918528,3017.2332966470835,0,21918.55500533623,26459.613600699704
Ragi,2800,Coimbatore,Tamil Nadu,2022-02-14,1.2,81556.69016487311,2739.6668016299086,0,15967.734604855597,16738.441987217815
Ragi,2800,Coimbatore,Tamil Nadu,2022-03-15,1.0,99216.28993900657,2765.8455950717816,0,28134.3393500114,28450.046341434972
Ragi,2800,Coimbatore,Tamil Nadu,2022-04-15,1.0,115930.4182764597,2966.355214593249,0,26273.157144613662,23537.81408676741
Ragi,2800,Coimbatore,Tamil Nadu,2022-05-15,1.0,133801.48664965743,2572.4374633705756,0,17868.281606542612,32972.478326732045
Ragi,2800,Coimbatore,Tamil Nadu,2022-06-14,0.9,63428.75733618221,2622.0954612124383,0,27735.493435722365,30848.051215410604
Ragi,2800,Coimbatore,Tamil Nadu,2022-07-14,0.9,136167.0264271718,3065.3505483861204,0,40582.52088119366,38559.69992372135
Ragi,2775,Coimbatore,Tamil Nadu,2022-08-13,0.9,132200.1370108097,2778.2841236781856,0,34171.15983449836,27237.47706305772
Ragi,2700,Coimbatore,Tamil Nadu,2022-09-12,1.0,58373.94266666415,2453.9272283926603,0,33449.55236853644,18067.159926090542
Ragi,2775,Coimbatore,Tamil Nadu,2022-10-12,1.0,85496.7347128226,2523.796306846108,0,34897.034563533554,25834.14372933961
Ragi,2800,Coimbatore,Tamil Nadu,2022-11-11,1.2,124304.04478514426,3028.05478291534,0,34849.74660351928,38658.85134843177
Ragi,2880,Coimbatore,Tamil Nadu,2022-12-11,1.2,110440.21352942026,3095.0582915858217,0,14973.161339537473,40603.890145696154
Ragi,2900,Coimbatore,Tamil Nadu,2023-01-15,1.2,125781.17307421402,2875.8714820281584,0,41316.03713512402,23668.815617568147
Ragi,2900,Coimbatore,Tamil Nadu,2023-02-14,1.2,120555.90047472021,2704.668809847867,1,38573.995168724425,32220.749205039858
Ragi,2960,Coimbatore,Tamil Nadu,2023-03-15,1.0,103313.18604569213,3155.528486966588,0,22927.55046001688,30448.949851534584
Ragi,3200,Coimbatore,Tamil Nadu,2023-04-15,1.0,67956.93241136316,3087.7440686589766,0,33687.79215477217,32804.43364230474
Ragi,3250,Coimbatore,Tamil Nadu,2023-05-15,1.0,121966.14970128884,3197.387959131012,1,36237.69272347793,28424.60003645023
Ragi,3200,Coimbatore,Tamil Nadu,2023-06-14,0.9,68662.3986936924,3316.784882591564,0,20222.24093171984,14714.100051309433
Ragi,3225,Coimbatore,Tamil Nadu,2023-07-14,0.9,122910.5599215239,3130.4419379479373,0,24315.31890364236,32672.90748055844
Ragi,3450,Coimbatore,Tamil Nadu,2023-08-13,0.9,151842.52426809567,3538.7822494218226,0,18052.140017303245,32473.53997415428
Ragi,3700,Coimbatore,Tamil Nadu,2023-09-12,1.0,138934.08410591297,3985.1092057275127,0,50466.21364200782,43101.69148476903
Ragi,3725,Coimbatore,Tamil Nadu,2023-10-12,1.0,185917.18665976962,3946.543085236986,1,19552.713848045965,63100.03726117303
Ragi,3700,Coimbatore,Tamil Nadu,2023-11-11,1.2,124601.18152002807,3612.3921946616992,0,30291.746000852072,32360.478710425057
Ragi,3800,Coimbatore,Tamil Nadu,2023-12-11,1.2,161366.33085085457,3638.8317815748387,0,21973.366731956477,51675.04796476099
Ragi,2725,Salem,Tamil Nadu,2022-01-15,1.2,109044.68659990093,2608.10319456306,0,34918.31148816117,36153.75410030759
Ragi,3050,Salem,Tamil Nadu,2022-02-14,1.2,151715.99977756504,2957.640601729716,0,43461.97457867123,38409.17879832708
Ragi,3100,Salem,Tamil Nadu,2022-03-15,1.0,128329.36747217078,3095.980531769359,0,32947.28421435156,41347.300584322074
Ragi,3080,Salem,Tamil Nadu,2022-04-15,1.0,76756.43958684758,3028.624048107469,0,19698.65797309631,33826.06345393374
Ragi,3100,Salem,Tamil Nadu,2022-05-15,1.0,150863.1466968034,2872.4624930123477,0,32802.98660686915,25576.961439830207
Ragi,3050,Salem,Tamil Nadu,2022-06-14,0.9,122101.61621978716,2844.7080735836844,1,38745.4078033067,47178.74097346554
Ragi,2840,Salem,Tamil Nadu,2022-07-14,0.9,61855.61726470442,2750.7840181381684,0,34603.02022842693,25899.02965448812
Ragi,2700,Salem,Tamil Nadu,2022-08-13,0.9,107263.03276855362,2733.514614031783,0,33526.41315839699,38346.661696477284
Ragi,2770,Salem,Tamil Nadu,2022-09-12,1.0,128787.22269467381,2821.3358283739562,0,21583.115438731333,34163.76385345753
Ragi,2525,Salem,Tamil Nadu,2022-10-12,1.0,94210.9210457444,2518.0345677727983,0,14486.872445252116,29201.58339066746
Ragi,2525,Salem,Tamil Nadu,2022-11-11,1.2,77316.98758092485,2645.581820009795,0,16386.33187334837,25133.27929591
Ragi,2800,Salem,Tamil Nadu,2022-12-11,1.2,124956.40926193172,2932.8593217037724,0,40754.18158221034,27669.569328048827
Ragi,3100,Salem,Tamil Nadu,2023-01-15,1.2,134773.61676314214,3055.129032446181,0,34518.93359997542,39326.02429579233
Ragi,3188,Salem,Tamil Nadu,2023-02-14,1.2,115805.58123068161,2948.543460941178,0,39145.439434941945,40761.303964644234
Ragi,3430,Salem,Tamil Nadu,2023-03-15,1.0,84483.82612228816,3450.699892060247,0,47987.915498074784,40904.9666627998
Ragi,3700,Salem,Tamil Nadu,2023-04-15,1.0,101859.49989307312,3612.2871073554365,0,50051.9189623978,32558.853116524886
Ragi,3700,Salem,Tamil Nadu,2023-05-15,1.0,155971.7209126577,3432.0630124251406,0,26580.868439607406,39371.48111975324
Ragi,3600,Salem,Tamil Nadu,2023-06-14,0.9,159056.87386265217,3946.9083911746848,0,20090.161605915135,36483.168831267365
Ragi,3600,Salem,Tamil Nadu,2023-07-14,0.9,102160.6500284269,3506.2238802816737,0,51304.615231084514,24007.318637526616
Ragi,3725,Salem,Tamil Nadu,2023-08-13,0.9,115622.33237562342,3818.7193905178174,0,55192.14390075645,29407.45582889575
Ragi,3920,Salem,Tamil Nadu,2023-09-12,1.0,87529.50970537591,3912.261027287892,0,41839.89238574783,35018.333777033804
